perfVal1,perfVal2
0.164958403492572,0.0587779343857906
0.148967580289655,0.0963689314153758
0.151805258495176,0.0889263868698963
0.159993899458735,0.0841279519993877
0.131652083063442,0.076220168161431
0.156530701427813,0.0769298729437462
0.160021069246023,0.103066636642091
0.140232671324031,0.0808923151638435
0.170101061890397,0.0735276279929537
0.153239375416477,0.0840823907742636
