perfTrain1,perfTrain2
0.146089368876469,0.0549478055350861
0.113928919859393,0.113598798392871
0.105161138928366,0.110121373164133
0.108796370456435,0.0915392990591516
0.101652097786605,0.0977620912498788
0.127880323168659,0.104313684870741
0.14119167447118,0.108912291857064
0.105926033935803,0.107227868111783
0.10411904345208,0.101167823989648
0.112678227506271,0.112762977820729
