perfPercent1,perfPercent2
0.637931034482758,0.138851607777886
0.726896551724138,0.215044802376265
0.742068965517241,0.222302341299239
0.729655172413793,0.170269566008118
0.759310344827586,0.169287633328405
0.686206896551724,0.210068345420891
0.672413793103448,0.226627755968442
0.753103448275862,0.225027736298048
0.746206896551724,0.201279606679451
0.740689655172414,0.195714725877011
