perfTest1,perfTest2
0.213987327407195,0.0741743010457804
0.216897792436469,0.109382976223207
0.199608718376644,0.106964073642333
0.198331258180759,0.0979542268952417
0.205436131007374,0.118351283511677
0.23322763740878,0.118569373421437
0.229727605649551,0.119119343845871
0.184238300260717,0.114684161219887
0.199281397493067,0.113464623402705
0.214450538374576,0.116665869145257
